Date,price_TSLA,vol8_TSLA,vol12_TSLA,vol24_TSLA,vol30_TSLA,macd_TSLA,log_ret_TSLA,log_ret_norm5_TSLA,sma8_TSLA,sma12_TSLA,sma24_TSLA,sma30_TSLA,ema8_TSLA,ema12_TSLA,ema24_TSLA,ema30_TSLA,volume_zscore8_TSLA,volume_zscore12_TSLA,volume_zscore24_TSLA,volume_zscore30_TSLA,^N225,HG=F,ZC=F,TLT,^GSPC,AUDUSD=X,CL=F,SHY,BRL=X,^VIX,NG=F,^FVX,UUP,SI=F,TIP,^IRX,IEF,HYG,day_of_week,month
2021-05-24,0.2830626424130544,0.15893919963450842,0.14385624783754222,0.1566884799317301,0.212519566508951,-0.05899672213445405,0.9990564459927801,0.8402470484165739,-0.12371535381295184,-0.16591415537358095,-0.08969796614140436,-0.056841630203961505,-0.08425769762212798,-0.11378907244345317,-0.10158629696507208,-0.08596266317894286,0.10111426693389468,0.07960641173194445,0.02078346784246843,0.024836863605675136,0.20446741512213548,-0.005173421573092928,0.0889132448450766,0.35851297770810586,0.5087223330865493,-0.25038401814519823,-0.18357590117215877,0.2216421341706092,0.29447324448084944,-0.40893719094330966,-0.07580523678264375,-0.43136534962414397,-0.3731324710543384,0.30895013895501017,0.3288616830626501,0.05454426274252425,0.41838217293303614,0.4802129006683381,-0.07266995557177085,-0.08680821340283419
2021-05-25,0.2613453715479914,0.1431671662669602,0.1420920530422527,0.16919385351415478,0.23460299571061635,-0.04543723058540406,0.9990185810157691,0.8353410615818415,-0.15698854095418502,-0.22169491035263666,-0.17833502017968286,-0.13485922517867902,-0.12051032356015838,-0.1667819125781362,-0.1792137375594853,-0.16237118118799934,0.11487898903019168,0.08667375500688695,0.022612835128649523,0.02723008211154919,0.16239877911447692,-0.011058108691106539,0.10661655990869963,0.41393255154755954,0.47990297809498783,-0.20345462324660696,-0.17169634469687362,0.23824311978722074,0.27427828969863544,-0.37809206870800666,-0.07913246797660395,-0.3978944703273619,-0.387694846773398,0.30182560587208884,0.37030902069605554,0.05862626971183567,0.4288753778221278,0.4491765818498235,-0.038970408387753265,-0.0600605212212597
2021-05-26,0.2616000779333006,0.1508649916290498,0.13901698721142425,0.15131960185594498,0.20549328774422773,-0.06265663280809135,0.9990085137429723,0.8331472365944742,-0.15539328179976866,-0.21034351734589776,-0.15216937671155073,-0.10448416369615073,-0.11602365529898176,-0.15580207894900283,-0.15928871645279624,-0.1417474335439961,0.09527331625599084,0.0700932067910127,0.012049460676747194,0.0160772141158197,0.15520383688619993,0.013388396353425069,0.1268271992085161,0.4144353026581346,0.46928033145562453,-0.19699711760936323,-0.18460062054771803,0.26767354043820346,0.29176883974362744,-0.38029677459879213,-0.04733390414019188,-0.42743143416631435,-0.3942890551504958,0.30607593799975563,0.38716133807800374,0.052862144848549286,0.44016961407761335,0.4432298564385998,-0.0508199943808035,-0.06670087337784808
2021-05-27,0.25581480365865944,0.1636275719683613,0.13992701550165046,0.1378235858784472,0.18113221651828723,-0.08433553768356923,0.9989979458974911,0.8341516218185739,-0.15289126976745326,-0.19477815307007398,-0.11487443515538294,-0.06274405743174495,-0.1098077815734948,-0.14104764458761526,-0.13043940336046278,-0.1115773089730359,0.07927599485793,0.061118006951485795,0.010471466620492814,0.014690213244951142,0.16400787451042048,0.0037401506285951684,0.12404871994893922,0.39212545725205206,0.45146767592915754,-0.18008141943768155,-0.16667034596664546,0.23200210415358852,0.30482608152124135,-0.36544332136300944,-0.061139114465162486,-0.39560533240102697,-0.38560120325254255,0.28964897624610997,0.3733312414124382,0.04927513840603392,0.41583689678068303,0.42627930158682203,-0.045067902826058485,-0.08042160107121823
2021-05-28,0.2463369028388325,0.1823612904701014,0.151410656051077,0.13822877154491736,0.1749253451173721,-0.11190354196020504,0.9989913227341513,0.8253130291428993,-0.13714461742456,-0.16094978313853026,-0.05233856115976432,-0.00011763687583432459,-0.09463636240658835,-0.11241022772020579,-0.07890190925780828,-0.0573883533253316,0.12153808360126407,0.10931152141093191,0.07459691687384429,0.08710212210586285,0.12388631062305198,-0.0434655372504229,0.1187435483104305,0.38206401992011063,0.4327625793743403,-0.2155997417139564,-0.1375609953051044,0.23324645104415043,0.2957873177646793,-0.3530327617751559,-0.09274921298363825,-0.3686118039623888,-0.3647198622257633,0.25800121469981985,0.354384239176187,0.036561248003951795,0.3964437780107878,0.4091472348455225,-0.03627328276935884,-0.11080536375028245
2021-06-01,0.23153437481332417,0.1965593690664486,0.15859953238465171,0.13582585519137624,0.1675468460225379,-0.14230015658314077,0.998979853491597,0.824998875760662,-0.13157745751730393,-0.14368708020492346,-0.004223867105266275,0.05097862786253804,-0.09211479406037107,-0.09930235418836474,-0.046235243290555054,-0.021765156089063598,0.16735147444900944,0.15565398833606592,0.14563700708271043,0.17228042026746174,0.12203321836736399,-0.023999741742318042,0.1313198102829688,0.38944118727005944,0.4922067071543717,-0.2345571883295096,-0.11829136277992125,0.23289156275459288,0.3138220010634396,-0.39151360288215,-0.10928946036569168,-0.36985651312793955,-0.35256198804507993,0.25110015439129957,0.35693394481666335,0.03369629769092876,0.3923731595937697,0.42789206896209825,-0.0130154626024297,-0.13093622171497896
2021-06-02,0.20546571706086,0.2155983103570083,0.1831246166901263,0.14237254376505407,0.17528686750494865,-0.20409117164963433,0.9989946836669733,0.816774489010825,-0.12402273448141267,-0.11203793887005127,0.09188754119691361,0.15011860179845604,-0.08859205660743552,-0.0760048802857341,0.015906830732891935,0.04747495920935717,0.18821680821744455,0.18307192440493772,0.19749143096335264,0.23381734104176588,0.10988685766817902,-0.009821424996826335,0.14657480937018516,0.36672238585746536,0.4797491935760226,-0.2452567068164799,-0.14582636553178668,0.1899912320650604,0.33947702687169273,-0.38173459704180723,-0.12419626160710147,-0.3290282437106101,-0.3243336840697454,0.24853207188124102,0.3285506515137704,0.0312983202550929,0.3629062299761529,0.3837562677861807,-0.049361037155570144,-0.18981748905790558
2021-06-03,0.27510764655906517,0.007857440313411323,0.004122204025751274,0.08573611831664282,0.15211671364122503,-0.04911385507974706,0.9997925975907204,0.8692856161049503,-0.09107843866761452,-0.1031526228940885,-0.07555490884700464,-0.050805874289219136,-0.03399676832946846,-0.058095471765858796,-0.053582219895664335,-0.038992451488277624,0.0907937690787362,0.08467626675811206,0.018543139878816194,0.014356624489341297,0.04711734525074356,0.1649816061743241,0.24337469141162854,0.28595259897342495,0.4605942081187996,-0.17580417100600873,-0.10763819271024638,0.29102585666745867,0.1707427218303114,-0.4202385181891904,-0.11812868806633134,-0.35989785120920087,-0.303163841491351,0.1262682030963423,0.24144621656312304,0.06345196603061272,0.3137936996086439,0.4635642926086153,-0.007840987435015595,-0.1588005565015127
2021-06-04,0.23936170876316523,0.009316431047569386,0.0008253288683547222,0.06558925033414327,0.12494749282071405,-0.06104161999497765,0.9997998414998078,0.8741640756970661,-0.11750294401635658,-0.1364438320461764,-0.12398949169555211,-0.09047853671662912,-0.06852430426185568,-0.09519678155863762,-0.09758957725954326,-0.08475664564337254,0.09097582468897435,0.07731388346725068,0.005529138011082278,0.0012894496626109694,0.03812470918852885,0.17960915605662958,0.26293230075887275,0.3198391590886028,0.4764356213659506,-0.21016068958184134,-0.09450780207189316,0.33046619396612226,0.1715719627774252,-0.44110958634463177,-0.09371944998698974,-0.3937890336584858,-0.3203307651096351,0.1460627299881832,0.28137552187969883,0.056456549087526314,0.3498018565766242,0.4812829918819127,0.026457365120729798,-0.10854832191119909
2021-06-07,0.2165821240233227,-0.07797473266949702,-0.07089344018417329,0.026999771569809032,0.09123953748986863,-0.02256516777145066,0.999793201463756,0.8841715344038394,-0.11661177698406372,-0.14673895211888902,-0.19249863552325813,-0.17768527918535937,-0.07828475358763051,-0.11146217241912379,-0.13915183556295616,-0.13317936122728657,0.10556350406957084,0.08230165523435114,-0.0075037021005207325,-0.01902310171671254,0.02748665326206084,0.15100096937822882,0.2557437521730875,0.35140206847170513,0.45793412842254455,-0.20579884421945424,-0.12356310259921272,0.33326353991838736,0.2252718065271197,-0.4403684185188682,-0.08376151343401537,-0.38781162964993304,-0.2996376024934668,0.1480820107511426,0.27393525137442964,0.06608109374754804,0.3575791461780868,0.4615498702075737,0.0003951246373873697,-0.06246073890533093
2021-06-08,0.21840491218558794,-0.07363736809900918,-0.06544243562246728,0.03237841647118011,0.09578398140855893,-0.02771501682377981,0.9997928108294476,0.8842659411504799,-0.11609222893962465,-0.1441870252437459,-0.1818301501217621,-0.17104240437600535,-0.07591776061598222,-0.10761836587712612,-0.1316415272109214,-0.12520932040245253,0.10230469303430445,0.08082771474535938,-0.007108882839986894,-0.0177363628191368,0.033099802648461345,0.15066765882309285,0.25459456676838843,0.36762989204735325,0.4579885902362759,-0.20427021498554102,-0.12472851530975956,0.32897539879954824,0.22645823685925653,-0.4440258073841056,-0.0903253209802766,-0.3944206304690468,-0.29854261960798556,0.14569261434847391,0.28677008681276056,0.06489938885369873,0.36703512505899616,0.4639577035823002,0.005578035171237225,-0.0671356995564982
2021-06-09,0.21051398001337374,-0.12885119643150883,-0.09865661539817584,0.018353445218320694,0.08604685194681194,-0.014658088055568091,0.9997900598139278,0.8932242046200173,-0.10979380378319799,-0.1396947722688471,-0.1906621783713979,-0.19916037137286077,-0.07634300785710084,-0.1077080414937713,-0.13763060667531268,-0.13360125965011652,0.11923919921221676,0.09102281081341623,0.0008627386005978632,-0.012255053093499895,0.03199230934348244,0.15333276090441167,0.2553239409903314,0.3531465860083847,0.4538620008349008,-0.1974925023776113,-0.12253029306406353,0.3250739865827792,0.2345508210225911,-0.44185346401907366,-0.06349560811405,-0.3874222286725705,-0.3095221860289053,0.1343460660116755,0.2789296426471582,0.07654653081718543,0.3574443790265432,0.4662157827894873,0.022438963194878443,-0.0553572797229528
2021-06-10,0.21257666990253418,-0.05131684068826755,-0.04846169752955464,0.04454248950165802,0.10050515259501906,-0.03798295345012709,0.9997863948502138,0.8895836546031074,-0.12216743637890307,-0.15081992684615042,-0.1805234602731937,-0.17132444702314784,-0.07968048699364991,-0.11119588517817797,-0.13167156103634228,-0.1244315817305827,0.1107220067092721,0.08662406713578315,-0.0059149276298401795,-0.011892552411565711,0.046580527934259826,0.12532148932243833,0.2655641894399842,0.34939917500823475,0.45576482213819813,-0.20791771071832424,-0.13252496059401417,0.3371936180462203,0.30615207661710936,-0.4582604185726528,-0.028534593242795524,-0.40041362855772017,-0.31234656956173756,0.11817347962177766,0.3089526024765577,0.05307381701644553,0.36668329177243,0.4558125425652747,0.01446118241835886,-0.06988870294174361
2021-06-11,0.19593177522775682,-0.18153811084279298,-0.11823485003454635,0.011883338653525035,0.07738324290498615,-0.022138098187058537,0.9997791587241295,0.8870851461775461,-0.12976425354347856,-0.1531811461825861,-0.2060109817673479,-0.22583973930551843,-0.0929513893187583,-0.12488154651542227,-0.15596409391554067,-0.1527504921767561,0.11014207280348401,0.08587602811715357,-0.016618227779937007,-0.030160538275152297,0.04673341136137313,0.11516095423572323,0.2637069122730682,0.38408425634226984,0.4568861665862756,-0.207853232500899,-0.1297570533547875,0.31910790424520324,0.3035071298495849,-0.45677033440317366,-0.006568627926927572,-0.38155815198250154,-0.2869498702228515,0.11863537850994414,0.31998901346588865,0.058149354536693135,0.3859912835806075,0.45333611332975776,0.01576021614179826,-0.03808053244898538
2021-06-14,0.19932086408802493,0.05521928393686017,-0.0009714694975702479,0.07365673245630756,0.12169432462178728,-0.05509391818382718,0.9998017814306217,0.8830610905955255,-0.12041665412430445,-0.16536058268398252,-0.18224009764342364,-0.1667972697543782,-0.08647193032808559,-0.1181977545355407,-0.1332886291770868,-0.12370217810762864,0.0982575697269273,0.07109768613441782,-0.023237306442822316,-0.025330778766732922,0.0881642789613745,0.10848954323561354,0.22147743264782233,0.3283965418835242,0.410263409723437,-0.1667747670634302,-0.2773367636805097,0.2908336107834036,0.30118062816874186,-0.4168132167078601,-0.051435052618131624,-0.28908517943435114,-0.2375623614859862,0.14707102211741382,0.23457400324245753,0.007770830848380271,0.31138552789931734,0.3720953768346294,0.03116643727903306,-0.08720583800375495
2021-06-15,0.21155739023941353,0.0810688624075499,0.004929149689511773,0.08702084262770139,0.1370979921789444,-0.055784339222991676,0.9998066368682107,0.8817214815198442,-0.10330093818060848,-0.14388334878228018,-0.14418221615986287,-0.12771954809620023,-0.06866277604501476,-0.09697396957899253,-0.10535267433171529,-0.0943831750663922,0.10678729338654079,0.08108546179303863,-0.006303752536328378,-0.008035286379820561,0.07663157332972065,0.14056163408264355,0.2133300286666533,0.3311622685055609,0.41482445728814443,-0.167051329224071,-0.28885706797830896,0.29694963701435595,0.31285901772901537,-0.42093029448141994,-0.018215080527378878,-0.28749973346017793,-0.2412584672890401,0.15991622566892316,0.224837302102959,0.0007909778837167515,0.3111945926810545,0.37967946265827474,0.03978408401129818,-0.10848442723795583
2021-06-16,0.2015965082471736,0.038527494973824454,-0.06279910659556373,0.05587977440681273,0.11288454976723139,-0.04404245361635187,0.9998037441644495,0.8806100984074037,-0.11683027253921646,-0.15172310764038444,-0.16271242484667622,-0.16385812312319636,-0.07969103779290444,-0.10945825638555576,-0.12585589820282211,-0.11813934825303521,0.09676580844156091,0.08464199935666562,-0.012694504091869828,-0.01989090718200456,0.10083464921866803,0.14053915509012052,0.2266984717608151,0.3163010880526137,0.39970485721960886,-0.16179849096811297,-0.29027245568811244,0.24706651075093444,0.32973259427942964,-0.4033221508090573,-0.029183939947389416,-0.23721327059714384,-0.2107718704558582,0.1859204172475505,0.1615586660387258,0.006577514906868411,0.26814920986435503,0.3598158922943108,0.059993541255327645,-0.07802133231557876
2021-06-17,0.1952267945977062,0.013060765744851448,-0.053370254127986856,0.056923915580780034,0.11060953303960727,-0.046010318617423954,0.9998050617106746,0.8811016064701004,-0.12331168506057137,-0.16083479381153848,-0.1748939054560218,-0.17634089773489045,-0.08763883212934241,-0.11834477414619599,-0.13610641193917364,-0.12882411241113312,0.1017900907078547,0.08606548002922315,-0.01609495943912002,-0.02254074096324283,0.08773967151400894,0.10041767974026732,0.18830476985652955,0.3392516367032645,0.3935343364603113,-0.17284444874796412,-0.34157987950831337,0.25021477234889233,0.33478072375675405,-0.40286585563024896,-0.04314946658604148,-0.2456300700192067,-0.17236837121313606,0.10203800866782357,0.17784544464079546,0.012937727669299464,0.29525790677912156,0.36305137924307435,0.06371819182487856,-0.07241965380877441
2021-06-18,0.18696787405987061,0.03526043703814853,0.14247629127361983,0.11527968643023682,0.15117837808397297,-0.07093234985639327,0.9998028385416179,0.8825833722912778,-0.12041785047726233,-0.15748937476215924,-0.17224750628354202,-0.15305239099606152,-0.08900794695717579,-0.11824825595973124,-0.12615696850236377,-0.11460081403942264,0.10974074271323704,0.086503611083341,-0.018369539768932266,-0.016299489392986578,0.04080523364424288,0.09409033654389526,0.19811865236197435,0.36133012156503996,0.35362132821823167,-0.2924230254613017,-0.29086663869535656,0.24425297544015653,0.3467328045354141,-0.3674469656949872,-0.04992795777515032,-0.2643345666005563,-0.1509788553431764,0.1046080727725934,0.2059971191621704,0.02971760387499507,0.3149107066612165,0.3704556513213292,0.07211637828208972,-0.11568405587315438
2021-06-21,0.18949954241480582,0.027669372892159108,0.13155134154003076,0.10031564443695898,0.1412382255515313,-0.06346308619891831,0.9998015282611111,0.8819992826581597,-0.12034234291007427,-0.15833625297859116,-0.16859393474241466,-0.15408669196121075,-0.08793795316855472,-0.11738532677425403,-0.12753198313633568,-0.11731054850746649,0.0981302242011261,0.07887523820127063,-0.020815228523908824,-0.02253528810430789,0.03617701829185984,0.10509928110893123,0.204179434901337,0.36477256245506284,0.33758412716734576,-0.2833728823243306,-0.2827448776558828,0.2365282390222121,0.32600589796108276,-0.34914127017802193,-0.05716610757457355,-0.26563650709554165,-0.15437337450418204,0.10904973223706688,0.21107567111977107,0.03188174184145687,0.3202260908124681,0.36241481063631054,0.0683948243031713,-0.10344402993362538
